"site","TrtID","POLYID","year","sand","cinput","ligfrac","nfrac","till","irrig"
"E4_428E","E4_116_RT_CR9",793011,1999,0.45,1.86878554458008,0.053,0.007,"RT",0
"E4_428E","E4_116_RT_CR9",793011,2000,0.45,0.975653826917265,0.053,0.007,"RT",0
"E4_428E","E4_116_RT_CR9",793011,2001,0.45,1.00306562662134,0.053,0.007,"RT",0
"E4_428E","E4_116_RT_CR9",793011,2002,0.45,1.38955889637706,0.075,0.008,"RT",0
"E4_428E","E4_116_RT_CR9",793011,2003,0.45,1.26360897321577,0.053,0.007,"RT",0
"E4_428E","E4_116_RT_CR9",793011,2004,0.45,3.38186145230509,0.053,0.007,"RT",0
"E4_428W","E4_16_RT_CR9",793011,1995,0.45,2.43788871935063,0.053,0.007,"RT",0
"E4_428W","E4_16_RT_CR9",793011,1996,0.45,1.50770201088564,0.053,0.007,"RT",0
"E4_428W","E4_16_RT_CR9",793011,1997,0.45,1.72798712263076,0.053,0.007,"RT",0
"E4_428W","E4_16_RT_CR9",793011,1998,0.45,2.50603497720245,0.053,0.007,"RT",0
"E4_428W","E4_16_RT_CR9",793011,1999,0.45,2.25296977479961,0.053,0.007,"RT",0
"E4_428W","E4_16_RT_CR9",793011,2000,0.45,0.611259637916544,0.053,0.007,"RT",0
"E4_428W","E4_16_RT_CR9",793011,2001,0.45,1.03039053154773,0.053,0.007,"RT",0
"E4_428W","E4_16_RT_CR9",793011,2002,0.45,1.31666319014288,0.075,0.008,"RT",0
"E4_428W","E4_16_RT_CR9",793011,2003,0.45,1.56760560692126,0.053,0.007,"RT",0
"E4_428W","E4_16_RT_CR9",793011,2004,0.45,2.65517350752095,0.053,0.007,"RT",0
"E4_429","E4_27_RT_CR12",793011,1985,0.45,0.658822907347156,0.053,0.007,"RT",0
"E4_429","E4_27_RT_CR12",793011,1986,0.45,1.78626899331183,0.053,0.007,"RT",0
"E4_429","E4_27_RT_CR12",793011,1987,0.45,0.553849689463619,0.053,0.007,"RT",0
"E4_429","E4_27_RT_CR12",793011,1988,0.45,1.20946035844992,0.053,0.007,"RT",0
"E4_429","E4_27_RT_CR12",793011,1989,0.45,2.09525369095413,0.053,0.007,"RT",0
"E4_429","E4_27_RT_CR12",793011,1990,0.45,1.23702522981504,0.053,0.007,"RT",0
"E4_429","E4_27_RT_CR12",793011,1991,0.45,1.04855900219873,0.053,0.007,"RT",0
"E4_429","E4_27_RT_CR12",793011,1992,0.45,1.64997031933213,0.053,0.007,"RT",0
"E4_429","E4_27_RT_CR12",793011,1993,0.45,2.64040094042646,0.053,0.007,"RT",0
"E4_429","E4_27_RT_CR12",793011,1994,0.45,1.14780133392619,0.053,0.007,"RT",0
"E4_429E","E4_127_RT_CR12",793011,1995,0.45,2.46067608600208,0.053,0.007,"RT",0
"E4_429E","E4_127_RT_CR12",793011,1996,0.45,1.57612717734802,0.053,0.007,"RT",0
"E4_429E","E4_127_RT_CR12",793011,1997,0.45,2.51356690961671,0.053,0.007,"RT",0
"E4_429E","E4_127_RT_CR12",793011,1998,0.45,1.27245150427993,0.053,0.007,"RT",0
"E4_429E","E4_127_RT_CR12",793011,1999,0.45,1.52486252946519,0.053,0.007,"RT",0
"E4_429E","E4_127_RT_CR12",793011,2000,0.45,0.911353409800005,0.053,0.007,"RT",0
"E4_429E","E4_131_RT_CR11",793011,2001,0.45,1.43664185105283,0.047,0.0073,"RT",0
"E4_429E","E4_131_RT_CR11",793011,2002,0.45,2.03926224244046,0.053,0.007,"RT",0
"E4_429E","E4_131_RT_CR11",793011,2003,0.45,1.22814523106241,0.053,0.007,"RT",0
"E4_429E","E4_131_RT_CR11",793011,2004,0.45,1.05262901294686,0.047,0.0073,"RT",0
"E4_429W","E4_27_RT_CR12",793011,1995,0.45,1.70287707359458,0.053,0.007,"RT",0
"E4_429W","E4_27_RT_CR12",793011,1996,0.45,1.03947957304274,0.053,0.007,"RT",0
"E4_429W","E4_27_RT_CR12",793011,1997,0.45,1.41266849917537,0.053,0.007,"RT",0
"E4_429W","E4_27_RT_CR12",793011,1998,0.45,2.33058874204932,0.053,0.007,"RT",0
"E4_429W","E4_27_RT_CR12",793011,1999,0.45,2.26076857073207,0.053,0.007,"RT",0
"E4_429W","E4_27_RT_CR12",793011,2000,0.45,0.83728123910939,0.053,0.007,"RT",0
"E4_429W","E4_31_RT_CR11",793011,2001,0.45,1.4649597539315,0.047,0.0073,"RT",0
"E4_429W","E4_31_RT_CR11",793011,2002,0.45,1.82763610487539,0.053,0.007,"RT",0
"E4_429W","E4_31_RT_CR11",793011,2003,0.45,0.911353409800005,0.053,0.007,"RT",0
"E4_429W","E4_31_RT_CR11",793011,2004,0.45,1.37574075905785,0.047,0.0073,"RT",0
"E4_430E","E4_132_RT_CR11",793011,2001,0.45,1.09381233394978,0.053,0.007,"RT",0
"E4_430E","E4_132_RT_CR11",793011,2002,0.45,1.14780133392619,0.053,0.007,"RT",0
"E4_430E","E4_132_RT_CR11",793011,2003,0.45,1.70490536419768,0.047,0.0073,"RT",0
"E4_430E","E4_132_RT_CR11",793011,2004,0.45,2.51356690961671,0.053,0.007,"RT",0
"E4_430W","E4_32_RT_CR11",793011,2001,0.45,0.993938029284444,0.053,0.007,"RT",0
"E4_430W","E4_32_RT_CR11",793011,2002,0.45,0.966497200447929,0.053,0.007,"RT",0
"E4_430W","E4_32_RT_CR11",793011,2003,0.45,1.40531259096458,0.047,0.0073,"RT",0
"E4_430W","E4_32_RT_CR11",793011,2004,0.45,2.04728635665219,0.053,0.007,"RT",0
"E50_CT_CR25","E50_CT_CR25",705002,1994,0.16,2.52055815164044,0.073,0.0083,"FT",0
"E50_CT_CR25","E50_CT_CR25",705002,1995,0.16,1.91787917787582,0.053,0.007,"FT",0
"E50_CT_CR25","E50_CT_CR25",705002,1996,0.16,2.14770073628214,0.046,0.009,"FT",0
"E50_CT_CR25","E50_CT_CR25",705002,1997,0.16,1.82351685553465,0.046,0.009,"FT",0
"E50_CT_CR25","E50_CT_CR25",705002,1998,0.16,2.5815760491617,0.073,0.0083,"FT",0
"E50_CT_CR25","E50_CT_CR25",705002,1999,0.16,2.15873969335605,0.053,0.007,"FT",0
"E50_CT_CR25","E50_CT_CR25",705002,2000,0.16,2.00234277928597,0.046,0.009,"FT",0
"E50_CT_CR25","E50_CT_CR25",705002,2001,0.16,1.35566181954163,0.046,0.009,"FT",0
"E50_CT_CR26","E50_CT_CR26",705002,1994,0.16,2.52055815164044,0.073,0.0083,"FT",0
"E50_CT_CR26","E50_CT_CR26",705002,1995,0.16,1.87743061359969,0.046,0.009,"FT",0
"E50_CT_CR26","E50_CT_CR26",705002,1996,0.16,2.12497153028992,0.075,0.008,"FT",0
"E50_CT_CR26","E50_CT_CR26",705002,1997,0.16,1.75301779559987,0.053,0.007,"FT",0
"E50_CT_CR26","E50_CT_CR26",705002,1998,0.16,2.5815760491617,0.073,0.0083,"FT",0
"E50_CT_CR26","E50_CT_CR26",705002,1999,0.16,2.14151621864292,0.046,0.009,"FT",0
"E50_CT_CR26","E50_CT_CR26",705002,2000,0.16,1.46067905792357,0.075,0.008,"FT",0
"E50_CT_CR26","E50_CT_CR26",705002,2001,0.16,1.41266849917537,0.053,0.007,"FT",0
"E50_CT_CR27","E50_CT_CR27",705002,1994,0.16,2.52055815164044,0.073,0.0083,"FT",0
"E50_CT_CR27","E50_CT_CR27",705002,1995,0.16,2.1706545014177,0.075,0.008,"FT",0
"E50_CT_CR27","E50_CT_CR27",705002,1996,0.16,1.66928853674045,0.073,0.0083,"FT",0
"E50_CT_CR27","E50_CT_CR27",705002,1997,0.16,1.82351685553465,0.046,0.009,"FT",0
"E50_CT_CR27","E50_CT_CR27",705002,1998,0.16,2.5815760491617,0.073,0.0083,"FT",0
"E50_CT_CR27","E50_CT_CR27",705002,1999,0.16,1.46862298598927,0.075,0.008,"FT",0
"E50_CT_CR27","E50_CT_CR27",705002,2000,0.16,1.55771848739496,0.073,0.0083,"FT",0
"E50_CT_CR27","E50_CT_CR27",705002,2001,0.16,1.35566181954163,0.046,0.009,"FT",0
"E50_NT_CR25","E50_NT_CR25",705002,1994,0.16,2.52055815164044,0.073,0.0083,"NT",0
"E50_NT_CR25","E50_NT_CR25",705002,1995,0.16,1.91787917787582,0.053,0.007,"NT",0
"E50_NT_CR25","E50_NT_CR25",705002,1996,0.16,2.14770073628214,0.046,0.009,"NT",0
"E50_NT_CR25","E50_NT_CR25",705002,1997,0.16,1.82351685553465,0.046,0.009,"NT",0
"E50_NT_CR25","E50_NT_CR25",705002,1998,0.16,2.5815760491617,0.073,0.0083,"NT",0
"E50_NT_CR25","E50_NT_CR25",705002,1999,0.16,2.15873969335605,0.053,0.007,"NT",0
"E50_NT_CR25","E50_NT_CR25",705002,2000,0.16,2.00234277928597,0.046,0.009,"NT",0
"E50_NT_CR25","E50_NT_CR25",705002,2001,0.16,1.35566181954163,0.046,0.009,"NT",0
"E50_NT_CR26","E50_NT_CR26",705002,1994,0.16,2.52055815164044,0.073,0.0083,"NT",0
"E50_NT_CR26","E50_NT_CR26",705002,1995,0.16,1.87743061359969,0.046,0.009,"NT",0
"E50_NT_CR26","E50_NT_CR26",705002,1996,0.16,2.12497153028992,0.075,0.008,"NT",0
"E50_NT_CR26","E50_NT_CR26",705002,1997,0.16,1.75301779559987,0.053,0.007,"NT",0
"E50_NT_CR26","E50_NT_CR26",705002,1998,0.16,2.5815760491617,0.073,0.0083,"NT",0
"E50_NT_CR26","E50_NT_CR26",705002,1999,0.16,2.14151621864292,0.046,0.009,"NT",0
"E50_NT_CR26","E50_NT_CR26",705002,2000,0.16,1.46067905792357,0.075,0.008,"NT",0
"E50_NT_CR26","E50_NT_CR26",705002,2001,0.16,1.41266849917537,0.053,0.007,"NT",0
"E50_NT_CR27","E50_NT_CR27",705002,1994,0.16,2.52055815164044,0.073,0.0083,"NT",0
"E50_NT_CR27","E50_NT_CR27",705002,1995,0.16,2.1706545014177,0.075,0.008,"NT",0
"E50_NT_CR27","E50_NT_CR27",705002,1996,0.16,1.66928853674045,0.073,0.0083,"NT",0
"E50_NT_CR27","E50_NT_CR27",705002,1997,0.16,1.82351685553465,0.046,0.009,"NT",0
"E50_NT_CR27","E50_NT_CR27",705002,1998,0.16,2.5815760491617,0.073,0.0083,"NT",0
"E50_NT_CR27","E50_NT_CR27",705002,1999,0.16,1.46862298598927,0.075,0.008,"NT",0
"E50_NT_CR27","E50_NT_CR27",705002,2000,0.16,1.55771848739496,0.073,0.0083,"NT",0
"E50_NT_CR27","E50_NT_CR27",705002,2001,0.16,1.35566181954163,0.046,0.009,"NT",0
"E51_CT","E51_CT_CR28",565023,1991,0.27,1.89271212436477,0.085,0.008,"FT",0
"E51_CT","E51_CT_CR28",565023,1992,0.27,4.73772667702239,0.11,0.0063,"FT",0
"E51_CT","E51_CT_CR28",565023,1993,0.27,1.97479334533679,0.085,0.008,"FT",0
"E51_CT","E51_CT_CR28",565023,1994,0.27,5.01785534587821,0.11,0.0063,"FT",0
"E51_CT","E51_CT_CR28",565023,1995,0.27,1.94997902843362,0.085,0.008,"FT",0
"E51_CT","E51_CT_CR28",565023,1996,0.27,4.96070114117195,0.11,0.0063,"FT",0
"E51_CT","E51_CT_CR28",565023,1997,0.27,1.87954218705651,0.085,0.008,"FT",0
"E51_CT","E51_CT_CR28",565023,1998,0.27,5.11838946508455,0.11,0.0063,"FT",0
"E51_CT","E51_CT_CR28",565023,1999,0.27,1.87291748242222,0.085,0.008,"FT",0
"E51_CT","E51_CT_CR28",565023,2000,0.27,4.7488681712214,0.11,0.0063,"FT",0
"E51_CT","E51_CT_CR28",565023,2001,0.27,1.51537703874894,0.085,0.008,"FT",0
"E51_CT","E51_CT_CR28",565023,2002,0.27,4.76131273332251,0.11,0.0063,"FT",0
"E51_CT","E51_CT_CR28",565023,2003,0.27,1.82329303250695,0.085,0.008,"FT",0
"E51_CT","E51_CT_CR28",565023,2004,0.27,5.14393333525087,0.11,0.0063,"FT",0
"E51_CT","E51_CT_CR28",565023,2005,0.27,1.94215174007721,0.085,0.008,"FT",0
"E51_NT","E51_NT_CR28",565023,1991,0.27,1.89271212436477,0.085,0.008,"NT",0
"E51_NT","E51_NT_CR28",565023,1992,0.27,4.73772667702239,0.11,0.0063,"NT",0
"E51_NT","E51_NT_CR28",565023,1993,0.27,1.97479334533679,0.085,0.008,"NT",0
"E51_NT","E51_NT_CR28",565023,1994,0.27,5.01785534587821,0.11,0.0063,"NT",0
"E51_NT","E51_NT_CR28",565023,1995,0.27,1.94997902843362,0.085,0.008,"NT",0
"E51_NT","E51_NT_CR28",565023,1996,0.27,4.96070114117195,0.11,0.0063,"NT",0
"E51_NT","E51_NT_CR28",565023,1997,0.27,1.87954218705651,0.085,0.008,"NT",0
"E51_NT","E51_NT_CR28",565023,1998,0.27,5.11838946508455,0.11,0.0063,"NT",0
"E51_NT","E51_NT_CR28",565023,1999,0.27,1.87291748242222,0.085,0.008,"NT",0
"E51_NT","E51_NT_CR28",565023,2000,0.27,4.7488681712214,0.11,0.0063,"NT",0
"E51_NT","E51_NT_CR28",565023,2001,0.27,1.51537703874894,0.085,0.008,"NT",0
"E51_NT","E51_NT_CR28",565023,2002,0.27,4.76131273332251,0.11,0.0063,"NT",0
"E51_NT","E51_NT_CR28",565023,2003,0.27,1.82329303250695,0.085,0.008,"NT",0
"E51_NT","E51_NT_CR28",565023,2004,0.27,5.14393333525087,0.11,0.0063,"NT",0
"E51_NT","E51_NT_CR28",565023,2005,0.27,1.94215174007721,0.085,0.008,"NT",0
"E52_CT_CR28","E52_CT_CR28",565023,1995,0.27,1.94997902843362,0.085,0.008,"FT",0
"E52_CT_CR28","E52_CT_CR28",565023,1996,0.27,4.96070114117195,0.11,0.0063,"FT",0
"E52_CT_CR28","E52_CT_CR28",565023,1997,0.27,1.87954218705651,0.085,0.008,"FT",0
"E52_CT_CR28","E52_CT_CR28",565023,1998,0.27,5.11838946508455,0.11,0.0063,"FT",0
"E52_CT_CR28","E52_CT_CR28",565023,1999,0.27,1.87291748242222,0.085,0.008,"FT",0
"E52_CT_CR28","E52_CT_CR28",565023,2000,0.27,4.7488681712214,0.11,0.0063,"FT",0
"E52_CT_CR28","E52_CT_CR28",565023,2001,0.27,1.51537703874894,0.085,0.008,"FT",0
"E52_CT_CR28","E52_CT_CR28",565023,2002,0.27,4.76131273332251,0.11,0.0063,"FT",0
"E52_CT_CR28","E52_CT_CR28",565023,2003,0.27,1.82329303250695,0.085,0.008,"FT",0
"E52_CT_CR28","E52_CT_CR28",565023,2004,0.27,5.14393333525087,0.11,0.0063,"FT",0
"E52_CT_CR28","E52_CT_CR28",565023,2005,0.27,1.94215174007721,0.085,0.008,"FT",0
"E52_CT_CR29","E52_CT_CR29",565023,1995,0.27,1.94997902843362,0.085,0.008,"FT",0
"E52_CT_CR29","E52_CT_CR29",565023,1996,0.27,1.95539715919919,0.085,0.008,"FT",0
"E52_CT_CR29","E52_CT_CR29",565023,1997,0.27,1.87954218705651,0.085,0.008,"FT",0
"E52_CT_CR29","E52_CT_CR29",565023,1998,0.27,1.94401753665471,0.085,0.008,"FT",0
"E52_CT_CR29","E52_CT_CR29",565023,1999,0.27,1.87291748242222,0.085,0.008,"FT",0
"E52_CT_CR29","E52_CT_CR29",565023,2000,0.27,1.96199248279085,0.085,0.008,"FT",0
"E52_CT_CR29","E52_CT_CR29",565023,2001,0.27,1.51537703874894,0.085,0.008,"FT",0
"E52_CT_CR29","E52_CT_CR29",565023,2002,0.27,1.88514193625264,0.085,0.008,"FT",0
"E52_CT_CR29","E52_CT_CR29",565023,2003,0.27,1.82329303250695,0.085,0.008,"FT",0
"E52_CT_CR29","E52_CT_CR29",565023,2004,0.27,1.93038967777289,0.085,0.008,"FT",0
"E52_CT_CR29","E52_CT_CR29",565023,2005,0.27,1.94215174007721,0.085,0.008,"FT",0
"E52_CT_CR30","E52_CT_CR30",565023,1995,0.27,1.94997902843362,0.085,0.008,"FT",0
"E52_CT_CR30","E52_CT_CR30",565023,1996,0.27,2.3920970182278,0.053,0.007,"FT",0
"E52_CT_CR30","E52_CT_CR30",565023,1997,0.27,1.87954218705651,0.085,0.008,"FT",0
"E52_CT_CR30","E52_CT_CR30",565023,1998,0.27,3.45414628479872,0.053,0.007,"FT",0
"E52_CT_CR30","E52_CT_CR30",565023,1999,0.27,1.87291748242222,0.085,0.008,"FT",0
"E52_CT_CR30","E52_CT_CR30",565023,2000,0.27,3.95517073170732,0.053,0.007,"FT",0
"E52_CT_CR30","E52_CT_CR30",565023,2001,0.27,1.51537703874894,0.085,0.008,"FT",0
"E52_CT_CR30","E52_CT_CR30",565023,2002,0.27,3.833889709348,0.053,0.007,"FT",0
"E52_CT_CR30","E52_CT_CR30",565023,2003,0.27,1.82329303250695,0.085,0.008,"FT",0
"E52_CT_CR30","E52_CT_CR30",565023,2004,0.27,3.89485398845062,0.053,0.007,"FT",0
"E52_CT_CR30","E52_CT_CR30",565023,2005,0.27,1.94215174007721,0.085,0.008,"FT",0
"E52_CT_CR31","E52_CT_CR31",565023,1995,0.27,1.94997902843362,0.085,0.008,"FT",0
"E52_CT_CR31","E52_CT_CR31",565023,1996,0.27,2.3920970182278,0.053,0.007,"FT",0
"E52_CT_CR31","E52_CT_CR31",565023,1997,0.27,4.50269632057552,0.11,0.0063,"FT",0
"E52_CT_CR31","E52_CT_CR31",565023,1998,0.27,1.94401753665471,0.085,0.008,"FT",0
"E52_CT_CR31","E52_CT_CR31",565023,1999,0.27,3.89485398845062,0.053,0.007,"FT",0
"E52_CT_CR31","E52_CT_CR31",565023,2000,0.27,4.7488681712214,0.11,0.0063,"FT",0
"E52_CT_CR31","E52_CT_CR31",565023,2001,0.27,1.51537703874894,0.085,0.008,"FT",0
"E52_CT_CR31","E52_CT_CR31",565023,2002,0.27,3.833889709348,0.053,0.007,"FT",0
"E52_CT_CR31","E52_CT_CR31",565023,2003,0.27,5.09513277377977,0.11,0.0063,"FT",0
"E52_CT_CR31","E52_CT_CR31",565023,2004,0.27,1.93038967777289,0.085,0.008,"FT",0
"E52_CT_CR31","E52_CT_CR31",565023,2005,0.27,3.77227157915476,0.053,0.007,"FT",0
"E52_CT_CR5","E52_CT_CR5",565023,1995,0.27,4.8190619431102,0.11,0.0063,"FT",0
"E52_CT_CR5","E52_CT_CR5",565023,1996,0.27,4.96070114117195,0.11,0.0063,"FT",0
"E52_CT_CR5","E52_CT_CR5",565023,1997,0.27,4.50269632057552,0.11,0.0063,"FT",0
"E52_CT_CR5","E52_CT_CR5",565023,1998,0.27,5.11838946508455,0.11,0.0063,"FT",0
"E52_CT_CR5","E52_CT_CR5",565023,1999,0.27,4.80678393411599,0.11,0.0063,"FT",0
"E52_CT_CR5","E52_CT_CR5",565023,2000,0.27,4.7488681712214,0.11,0.0063,"FT",0
"E52_CT_CR5","E52_CT_CR5",565023,2001,0.27,4.35023634598747,0.11,0.0063,"FT",0
"E52_CT_CR5","E52_CT_CR5",565023,2002,0.27,4.76131273332251,0.11,0.0063,"FT",0
"E52_CT_CR5","E52_CT_CR5",565023,2003,0.27,5.09513277377977,0.11,0.0063,"FT",0
"E52_CT_CR5","E52_CT_CR5",565023,2004,0.27,5.14393333525087,0.11,0.0063,"FT",0
"E52_CT_CR5","E52_CT_CR5",565023,2005,0.27,5.49236402745977,0.11,0.0063,"FT",0
"E52_NT_CR28","E52_NT_CR28",565023,1995,0.27,1.94997902843362,0.085,0.008,"NT",0
"E52_NT_CR28","E52_NT_CR28",565023,1996,0.27,4.96070114117195,0.11,0.0063,"NT",0
"E52_NT_CR28","E52_NT_CR28",565023,1997,0.27,1.87954218705651,0.085,0.008,"NT",0
"E52_NT_CR28","E52_NT_CR28",565023,1998,0.27,5.11838946508455,0.11,0.0063,"NT",0
"E52_NT_CR28","E52_NT_CR28",565023,1999,0.27,1.87291748242222,0.085,0.008,"NT",0
"E52_NT_CR28","E52_NT_CR28",565023,2000,0.27,4.7488681712214,0.11,0.0063,"NT",0
"E52_NT_CR28","E52_NT_CR28",565023,2001,0.27,1.51537703874894,0.085,0.008,"NT",0
"E52_NT_CR28","E52_NT_CR28",565023,2002,0.27,4.76131273332251,0.11,0.0063,"NT",0
"E52_NT_CR28","E52_NT_CR28",565023,2003,0.27,1.82329303250695,0.085,0.008,"NT",0
"E52_NT_CR28","E52_NT_CR28",565023,2004,0.27,5.14393333525087,0.11,0.0063,"NT",0
"E52_NT_CR28","E52_NT_CR28",565023,2005,0.27,1.94215174007721,0.085,0.008,"NT",0
"E52_NT_CR29","E52_NT_CR29",565023,1995,0.27,1.94997902843362,0.085,0.008,"NT",0
"E52_NT_CR29","E52_NT_CR29",565023,1996,0.27,1.95539715919919,0.085,0.008,"NT",0
"E52_NT_CR29","E52_NT_CR29",565023,1997,0.27,1.87954218705651,0.085,0.008,"NT",0
"E52_NT_CR29","E52_NT_CR29",565023,1998,0.27,1.94401753665471,0.085,0.008,"NT",0
"E52_NT_CR29","E52_NT_CR29",565023,1999,0.27,1.87291748242222,0.085,0.008,"NT",0
"E52_NT_CR29","E52_NT_CR29",565023,2000,0.27,1.96199248279085,0.085,0.008,"NT",0
"E52_NT_CR29","E52_NT_CR29",565023,2001,0.27,1.51537703874894,0.085,0.008,"NT",0
"E52_NT_CR29","E52_NT_CR29",565023,2002,0.27,1.88514193625264,0.085,0.008,"NT",0
"E52_NT_CR29","E52_NT_CR29",565023,2003,0.27,1.82329303250695,0.085,0.008,"NT",0
"E52_NT_CR29","E52_NT_CR29",565023,2004,0.27,1.93038967777289,0.085,0.008,"NT",0
"E52_NT_CR29","E52_NT_CR29",565023,2005,0.27,1.94215174007721,0.085,0.008,"NT",0
"E52_NT_CR30","E52_NT_CR30",565023,1995,0.27,1.94997902843362,0.085,0.008,"NT",0
"E52_NT_CR30","E52_NT_CR30",565023,1996,0.27,2.3920970182278,0.053,0.007,"NT",0
"E52_NT_CR30","E52_NT_CR30",565023,1997,0.27,1.87954218705651,0.085,0.008,"NT",0
"E52_NT_CR30","E52_NT_CR30",565023,1998,0.27,3.45414628479872,0.053,0.007,"NT",0
"E52_NT_CR30","E52_NT_CR30",565023,1999,0.27,1.87291748242222,0.085,0.008,"NT",0
"E52_NT_CR30","E52_NT_CR30",565023,2000,0.27,3.95517073170732,0.053,0.007,"NT",0
"E52_NT_CR30","E52_NT_CR30",565023,2001,0.27,1.51537703874894,0.085,0.008,"NT",0
"E52_NT_CR30","E52_NT_CR30",565023,2002,0.27,3.833889709348,0.053,0.007,"NT",0
"E52_NT_CR30","E52_NT_CR30",565023,2003,0.27,1.82329303250695,0.085,0.008,"NT",0
"E52_NT_CR30","E52_NT_CR30",565023,2004,0.27,3.89485398845062,0.053,0.007,"NT",0
"E52_NT_CR30","E52_NT_CR30",565023,2005,0.27,1.94215174007721,0.085,0.008,"NT",0
"E52_NT_CR31","E52_NT_CR31",565023,1995,0.27,1.94997902843362,0.085,0.008,"NT",0
"E52_NT_CR31","E52_NT_CR31",565023,1996,0.27,2.3920970182278,0.053,0.007,"NT",0
"E52_NT_CR31","E52_NT_CR31",565023,1997,0.27,4.50269632057552,0.11,0.0063,"NT",0
"E52_NT_CR31","E52_NT_CR31",565023,1998,0.27,1.94401753665471,0.085,0.008,"NT",0
"E52_NT_CR31","E52_NT_CR31",565023,1999,0.27,3.89485398845062,0.053,0.007,"NT",0
"E52_NT_CR31","E52_NT_CR31",565023,2000,0.27,4.7488681712214,0.11,0.0063,"NT",0
"E52_NT_CR31","E52_NT_CR31",565023,2001,0.27,1.51537703874894,0.085,0.008,"NT",0
"E52_NT_CR31","E52_NT_CR31",565023,2002,0.27,3.833889709348,0.053,0.007,"NT",0
"E52_NT_CR31","E52_NT_CR31",565023,2003,0.27,5.09513277377977,0.11,0.0063,"NT",0
"E52_NT_CR31","E52_NT_CR31",565023,2004,0.27,1.93038967777289,0.085,0.008,"NT",0
"E52_NT_CR31","E52_NT_CR31",565023,2005,0.27,3.77227157915476,0.053,0.007,"NT",0
"E52_NT_CR5","E52_NT_CR5",565023,1995,0.27,4.8190619431102,0.11,0.0063,"NT",0
"E52_NT_CR5","E52_NT_CR5",565023,1996,0.27,4.96070114117195,0.11,0.0063,"NT",0
"E52_NT_CR5","E52_NT_CR5",565023,1997,0.27,4.50269632057552,0.11,0.0063,"NT",0
"E52_NT_CR5","E52_NT_CR5",565023,1998,0.27,5.11838946508455,0.11,0.0063,"NT",0
"E52_NT_CR5","E52_NT_CR5",565023,1999,0.27,4.80678393411599,0.11,0.0063,"NT",0
"E52_NT_CR5","E52_NT_CR5",565023,2000,0.27,4.7488681712214,0.11,0.0063,"NT",0
"E52_NT_CR5","E52_NT_CR5",565023,2001,0.27,4.35023634598747,0.11,0.0063,"NT",0
"E52_NT_CR5","E52_NT_CR5",565023,2002,0.27,4.76131273332251,0.11,0.0063,"NT",0
"E52_NT_CR5","E52_NT_CR5",565023,2003,0.27,5.09513277377977,0.11,0.0063,"NT",0
"E52_NT_CR5","E52_NT_CR5",565023,2004,0.27,5.14393333525087,0.11,0.0063,"NT",0
"E52_NT_CR5","E52_NT_CR5",565023,2005,0.27,5.49236402745977,0.11,0.0063,"NT",0
"E53_CT_CR1","E53_CT_CR1",825007,1982,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,1983,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,1984,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,1985,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,1986,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,1987,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,1988,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,1989,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,1990,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,1991,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,1992,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,1993,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,1994,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,1995,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,1996,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,1997,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,1998,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,1999,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,2000,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,2001,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,2002,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,2003,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR1","E53_CT_CR1",825007,2004,0.33,1.75301779559987,0.053,0.007,"FT",0
"E53_CT_CR2","E53_CT_CR2",825007,1982,0.33,0.25,0.053,0.007,"FT",0
